rms, power, pitchFreq, pitchConf, specComp, strongPeak,  strongDecay,  inharmonicity,  pitchFreqNorm,  hfcNorm,  ,  isOnset, Timef,

0.369726,0.00209259,2733.83,0.55297,0,0.0103287,0.136007,0.00372554,1.21762e-06,1.20124e-06,0,0,3.54722

0.373768,0.00198796,2778.8,0.569632,0,0.0106016,0.137131,0.00353926,1.20412e-06,1.20685e-06,0,0,3.5644

0.377558,0.00188856,2821.51,0.585461,0,0.0108608,0.138031,0.0033623,1.20944e-06,1.2119e-06,0,0,3.58125

0.380433,0.00179413,2858.11,0.58829,0,0.0103708,0.137295,0.00319418,1.18147e-06,1.15256e-06,0,1,3.59783

0.384633,0.00170442,2896.96,0.60436,0,0.011234,0.139121,0.00303447,1.19126e-06,1.22803e-06,0,0,3.61489

0.389564,0.0016192,2935.51,0.622596,0,0.0132139,0.144882,0.00288275,1.39632e-06,1.5562e-06,0,0,3.63119

0.394247,0.00153824,2972.14,0.63992,0,0.0150948,0.150345,0.00273861,1.70808e-06,1.85237e-06,0,0,3.64791

0.397719,0.00146133,3002.28,0.648672,0,0.0144017,0.151719,0.00260168,1.82016e-06,1.78955e-06,0,0,3.6634

0.401385,0.00138826,3029.58,0.662324,0,0.0144046,0.154529,0.0024716,1.82602e-06,1.86066e-06,0,0,3.68084

0.404862,0.00131885,3055.51,0.675295,0,0.0144073,0.157374,0.00234802,1.89352e-06,1.92475e-06,0,0,3.69759

0.408684,0.00125291,3083.46,0.688954,0,0.0146764,0.161574,0.00223062,2.02232e-06,2.11501e-06,0,1,3.71346

0.412946,0.00119026,3102.29,0.703627,0,0.0160775,0.167027,0.00211909,2.39629e-06,2.66351e-06,0,0,3.72995

0.416714,0.00113075,3123.67,0.715522,0,0.0160686,0.170795,0.00201313,2.68504e-06,2.7055e-06,0,0,3.74645

0.420275,0.00107421,3143.97,0.726823,0,0.01606,0.174288,0.00191247,2.72492e-06,2.74338e-06,0,0,3.76326

0.423184,0.0010205,3169.32,0.737939,0,0.0170134,0.177014,0.00181685,2.73777e-06,2.73244e-06,0,0,3.7808

0.426082,0.000969477,3184.85,0.747747,0,0.0178296,0.179383,0.00172601,2.71091e-06,2.69045e-06,0,0,3.79766

0.428969,0.000921003,3199.6,0.757063,0,0.018605,0.182244,0.00163971,2.67101e-06,2.65254e-06,0,0,3.8143

0.431289,0.000874953,3218.04,0.764524,0,0.0190165,0.183952,0.00155772,2.62012e-06,2.58932e-06,0,1,3.83067

0.43287,0.000831205,3240.69,0.774357,0,0.0200185,0.183417,0.00147984,2.60284e-06,2.61569e-06,0,0,3.84701

0.435196,0.000789645,3256.2,0.779523,0,0.0197271,0.186412,0.00140584,2.56388e-06,2.51466e-06,0,0,3.86458

0.437327,0.000750163,3270.94,0.78443,0,0.0194502,0.188913,0.00133555,2.46795e-06,2.42358e-06,0,0,3.87995

0.439282,0.000712654,3285.49,0.78908,0,0.0196483,0.190212,0.00126877,2.35913e-06,2.29792e-06,0,0,3.89732

0.44207,0.000677022,3295.77,0.79813,0,0.0200729,0.194456,0.00120534,2.47245e-06,2.63826e-06,0,0,3.91694

0.443691,0.000643171,3308.22,0.803058,0,0.019482,0.195315,0.00114507,2.58411e-06,2.53267e-06,0,1,3.94576

0.445928,0.000611012,3318.36,0.807715,0,0.0206327,0.199192,0.00108782,2.48199e-06,2.43384e-06,0,0,3.96127

0.449991,0.00329939,3325.65,0.816614,0,0.0243622,0.210191,0.00103342,3.01965e-06,3.57617e-06,0,0,3.97837

0.453857,0.00586472,3332.57,0.825068,0,0.0279052,0.220689,0.000981753,4.10488e-06,4.60715e-06,0,0,3.99575

0.455447,0.00557149,3342.06,0.83217,0,0.0282229,0.221871,0.000932666,4.69427e-06,4.77704e-06,0,0,4.01212

0.458615,0.00717383,3346.23,0.839841,0,0.0306548,0.230318,0.000886032,4.97141e-06,5.15606e-06,0,0,4.02877

0.461588,0.00862292,3350.19,0.84713,0,0.0329651,0.238147,0.000841731,5.33119e-06,5.49756e-06,0,0,4.04525

0.463437,0.00819177,3356.89,0.852342,0,0.0330637,0.240975,0.000799644,5.34093e-06,5.19214e-06,0,1,4.06242

0.466567,0.0103858,3364.71,0.858519,0,0.0333246,0.250519,0.000759662,5.33422e-06,5.46919e-06,0,0,4.0782

0.469295,0.0119782,3368.41,0.864358,0,0.035117,0.259457,0.000721679,5.63067e-06,5.78408e-06,0,0,4.09482

0.471885,0.0134896,3371.94,0.869905,0,0.0368197,0.267946,0.000685595,5.92982e-06,6.06828e-06,0,0,4.11233

0.473289,0.0128151,3379.16,0.873391,0,0.0388861,0.269045,0.000651315,5.94348e-06,5.82493e-06,0,0,4.12821

0.475817,0.0145599,3386.14,0.878445,0,0.0392004,0.277774,0.000618749,6.05191e-06,6.26754e-06,0,0,4.1466

0.478236,0.0162508,3392.78,0.883246,0,0.0394989,0.286247,0.000587812,6.47231e-06,6.66684e-06,0,0,4.16259

0.480035,0.0168608,3399.81,0.887682,0,0.0402771,0.290635,0.000558421,7.0284e-06,7.37187e-06,0,1,4.1786

0.481836,0.0176235,3407.88,0.890906,0,0.0397766,0.295003,0.0005305,7.20965e-06,7.05554e-06,0,0,4.19546

0.483723,0.018699,3416.05,0.89407,0,0.0389387,0.299836,0.000503975,7.12401e-06,7.18906e-06,0,0,4.21136

0.485514,0.0197185,3423.81,0.897076,0,0.0381427,0.304432,0.000478777,7.25084e-06,7.30953e-06,0,0,4.22822

0.487692,0.02164,3432.28,0.901314,0,0.0407198,0.311696,0.000454838,7.59231e-06,7.86095e-06,0,0,4.24565

0.489617,0.0231768,3440.17,0.90534,0,0.0434424,0.316855,0.000432096,8.22175e-06,8.5645e-06,0,0,4.26154

0.491439,0.0246242,3447.67,0.909164,0,0.0460289,0.321757,0.000410491,8.88997e-06,9.19917e-06,0,0,4.27943

0.491087,0.023393,3452.86,0.910072,0,0.0449606,0.317398,0.000389967,8.91255e-06,8.64027e-06,0,1,4.29502

0.492334,0.0238256,3458.03,0.913261,0,0.0460489,0.320671,0.000370468,8.58784e-06,8.53804e-06,0,0,4.31239

0.491814,0.0226343,3465.19,0.913563,0,0.0437465,0.31605,0.000351945,8.22112e-06,7.92004e-06,0,0,4.32865

0.491329,0.0215026,3472,0.91385,0,0.0422529,0.311752,0.000334347,7.63385e-06,7.36198e-06,0,0,4.34565

0.492018,0.0209381,3477.22,0.916644,0,0.042899,0.313289,0.00031763,7.29937e-06,7.23989e-06,0,0,4.36138

0.491677,0.0198912,3481.34,0.919236,0,0.0434094,0.309728,0.000301749,7.11618e-06,6.99866e-06,0,0,4.37737

0.491355,0.0188966,3485.25,0.921698,0,0.0438944,0.306349,0.000286661,6.88702e-06,6.78096e-06,0,0,4.39542

0.492092,0.018561,3490.86,0.924477,0,0.0450984,0.307333,0.000272328,6.75581e-06,6.73192e-06,0,1,4.41174

0.49135,0.017633,3497.79,0.925428,0,0.0434408,0.302355,0.000258712,6.56749e-06,6.41129e-06,0,0,4.42739

0.49075,0.0167513,3498.73,0.925858,0,0.0430967,0.299083,0.000245776,6.22055e-06,6.03935e-06,0,0,4.44557

0.490199,0.0159138,3499.63,0.926267,0,0.0427698,0.296054,0.000233487,5.86723e-06,5.70371e-06,0,0,4.46178

0.491798,0.0173368,3504.44,0.929132,0,0.0439754,0.300144,0.000221813,6.17234e-06,6.61754e-06,0,0,4.47887

0.491517,0.01647,3508.83,0.930343,0,0.0430897,0.299152,0.000210722,6.48036e-06,6.35004e-06,0,0,4.49484

0.491206,0.0156465,3511.23,0.93127,0,0.0417494,0.296012,0.000200186,6.16082e-06,5.98106e-06,0,0,4.51289

0.490907,0.0148642,3513.5,0.93215,0,0.0404761,0.292997,0.000190177,5.81033e-06,5.64814e-06,0,0,4.52858

0.489385,0.014121,3515.81,0.929424,0,0.0384523,0.287652,0.000180668,5.44844e-06,5.25872e-06,0,0,4.54631

0.488806,0.0134149,3522.53,0.930893,0,0.0374394,0.283529,0.000171635,5.16876e-06,5.08331e-06,0,0,4.56245

0.488262,0.0127442,3528.92,0.932289,0,0.0364771,0.27964,0.000163053,5.00212e-06,4.92499e-06,0,0,4.57808

0.487562,0.012107,3530.3,0.931669,0,0.0361038,0.27577,0.0001549,4.75549e-06,4.59447e-06,0,0,4.59548

0.486695,0.0115016,3536.54,0.925738,0,0.0342986,0.272099,0.000147155,4.41646e-06,4.24735e-06,0,0,4.61208

0.485072,0.0109265,3535.26,0.906675,0,0.0326259,0.266932,0.000139797,4.08286e-06,3.92659e-06,0,0,4.6286

0.483339,0.0103802,3534.04,0.888569,0,0.0309946,0.261401,0.000132808,3.7781e-06,3.63704e-06,0,0,4.64572

0.480649,0.0098612,3537.07,0.884176,0,0.0299656,0.253901,0.000126167,3.50341e-06,3.37647e-06,0,0,4.66174

0.477974,0.00936814,3521.06,0.861778,0,0.0284673,0.246804,0.000119859,3.25347e-06,3.13663e-06,0,0,4.68003

0.474996,0.00889973,3505.84,0.840501,0,0.028132,0.239185,0.000113866,3.02561e-06,2.92013e-06,0,0,4.69665

0.47294,0.00845475,3511.18,0.837054,0,0.0272297,0.233487,0.000108173,2.83397e-06,2.75211e-06,0,0,4.71298

0.469903,0.00803201,3508.07,0.829277,0,0.0261462,0.226078,0.000102764,2.64647e-06,2.54611e-06,0,0,4.72934

0.467695,0.00763041,3418.43,0.822959,0,0.0252632,0.220065,0.00200148,2.46533e-06,2.38858e-06,0,0,4.74507

0.465543,0.00724889,3333.27,0.81696,0,0.0244243,0.214235,0.00380501,2.31566e-06,2.24638e-06,0,0,4.76275

0.463519,0.00688644,3335.59,0.804485,0,0.0232031,0.208851,0.00361476,2.17228e-06,2.10189e-06,0,0,4.78065

0.462426,0.00654212,3340.66,0.792679,0,0.022043,0.205383,0.00343402,2.02551e-06,1.95295e-06,0,0,4.79534

0.460418,0.00621501,3345.48,0.781495,0,0.0209408,0.20023,0.00326232,1.8837e-06,1.81792e-06,0,0,4.81292

0.460524,0.00590426,3350.89,0.784084,0,0.0198938,0.200184,0.0030992,1.77498e-06,1.73419e-06,0,0,4.82936

0.460674,0.00560905,3363.01,0.792234,0,0.0204451,0.199058,0.00294424,1.73489e-06,1.73555e-06,0,0,4.84597

0.461048,0.0053286,3372.48,0.80037,0,0.0212327,0.19932,0.00279703,1.7585e-06,1.78031e-06,0,0,4.86268

0.461429,0.00506217,3381.47,0.8081,0,0.0219809,0.199717,0.00265718,1.80105e-06,1.82075e-06,0,0,4.87957

0.462334,0.00480906,3391.48,0.814989,0,0.0227245,0.201415,0.00252432,1.85677e-06,1.89098e-06,0,0,4.89694

0.462882,0.00456861,3401.44,0.822027,0,0.0235438,0.201633,0.0023981,1.92565e-06,1.95858e-06,0,0,4.91286

0.46316,0.00434018,3410.91,0.828714,0,0.0243222,0.200939,0.0022782,1.98987e-06,2.0196e-06,0,0,4.93005

0.463941,0.00412317,3418.42,0.834814,0,0.0249846,0.201202,0.00216429,2.06752e-06,2.11305e-06,0,0,4.94576

0.465571,0.00391701,3426.04,0.841319,0,0.0260147,0.205213,0.00205607,2.18471e-06,2.25279e-06,0,0,4.96178

0.467609,0.00435452,3430.04,0.847394,0,0.0260183,0.21237,0.00195327,2.44845e-06,2.63432e-06,0,1,4.97844

0.46944,0.00455933,3433.83,0.853165,0,0.0260216,0.218393,0.00185561,2.81088e-06,2.97861e-06,0,0,4.99529

0.471168,0.00473237,3438.5,0.859134,0,0.0268778,0.221936,0.00176283,3.13526e-06,3.28408e-06,0,0,5.01313

0.474005,0.00728685,3438.42,0.864945,0,0.02883,0.230856,0.00167469,3.57158e-06,3.8447e-06,0,0,5.02913

0.476615,0.0095429,3438.35,0.870466,0,0.0306846,0.238492,0.00159095,4.10414e-06,4.35061e-06,0,0,5.04593

0.477188,0.00906575,3442.64,0.874677,0,0.0299454,0.239769,0.0015114,4.34387e-06,4.33747e-06,0,0,5.06236

0.477777,0.00861246,3448.79,0.878073,0,0.0305094,0.240411,0.00143583,4.27628e-06,4.21815e-06,0,0,5.08067

0.479832,0.0100702,3447.73,0.883573,0,0.0334047,0.248734,0.00136404,4.61582e-06,4.99361e-06,0,1,5.09701

0.481705,0.0112954,3446.71,0.888799,0,0.0361552,0.255943,0.00129584,5.35244e-06,5.69334e-06,0,0,5.11244

0.482999,0.0114885,3448.65,0.893351,0,0.0369551,0.259362,0.00123105,5.63928e-06,5.58793e-06,0,0,5.12935

0.482083,0.0109141,3451.95,0.896702,0,0.037048,0.255332,0.0011695,5.42827e-06,5.2766e-06,0,0,5.14596

0.481224,0.0103684,3455.09,0.899886,0,0.0371362,0.251566,0.00111102,5.13253e-06,4.99566e-06,0,0,5.16233

0.481902,0.00984996,3458.73,0.90224,0,0.0377956,0.252933,0.00105547,4.99434e-06,4.99308e-06,0,0,5.17946

0.483302,0.0103466,3461.7,0.905484,0,0.0387149,0.256601,0.0010027,5.06211e-06,5.12769e-06,0,0,5.19605

0.485347,0.01225,3460.28,0.909259,0,0.0401157,0.262774,0.000952561,5.23479e-06,5.33654e-06,0,1,5.2138

0.487321,0.0141194,3458.94,0.912845,0,0.0414465,0.2689,0.000904933,5.43317e-06,5.52497e-06,0,0,5.22833

0.488063,0.0136306,3458.41,0.915392,0,0.0409179,0.271615,0.000859686,5.45148e-06,5.38165e-06,0,0,5.24529

0.488381,0.012949,3458.84,0.9181,0,0.0404315,0.271221,0.000816702,5.3217e-06,5.26474e-06,0,0,5.26262

0.487817,0.0123016,3463.72,0.919565,0,0.0404539,0.268302,0.000775867,5.16927e-06,5.07857e-06,0,0,5.28018

0.487087,0.0116865,3468.34,0.920958,0,0.0404752,0.264654,0.000737074,4.99232e-06,4.91038e-06,0,0,5.29655

0.4863,0.0111022,3473.12,0.918608,0,0.0396394,0.261442,0.00070022,4.74759e-06,4.59295e-06,0,0,5.31276

0.48635,0.0105471,3474,0.920027,0,0.0394411,0.261856,0.000665209,4.51586e-06,4.44263e-06,0,1,5.32958

0.486405,0.0100197,3474.83,0.921375,0,0.0392527,0.262287,0.000631948,4.37309e-06,4.30703e-06,0,0,5.34651

0.487683,0.0107147,3480.81,0.924157,0,0.0400094,0.266136,0.000600351,4.69424e-06,5.06209e-06,0,0,5.36168

0.489042,0.011666,3487.44,0.926926,0,0.0409887,0.271127,0.000570333,5.39707e-06,5.71531e-06,0,0,5.37867

0.490696,0.0132937,3492,0.929286,0,0.0421124,0.27573,0.000541817,5.78467e-06,5.85056e-06,0,0,5.39679

0.492202,0.0147114,3496.33,0.931528,0,0.0431799,0.279473,0.000514726,5.91306e-06,5.97244e-06,0,0,5.41174

0.493652,0.0160971,3501.56,0.933447,0,0.0431117,0.285291,0.00048899,6.08434e-06,6.19063e-06,0,1,5.43

0.493339,0.0152922,3505.49,0.935016,0,0.0435973,0.283737,0.00046454,6.19806e-06,6.20512e-06,0,0,5.44624

0.493053,0.0145276,3509.23,0.936507,0,0.0440587,0.282346,0.000441313,6.21183e-06,6.21821e-06,0,0,5.46384

0.492238,0.0138012,3513,0.937205,0,0.0430225,0.278431,0.000419247,6.04097e-06,5.8726e-06,0,0,5.4804

0.492492,0.0131112,3521.99,0.937819,0,0.0431521,0.278752,0.000398285,5.75426e-06,5.64185e-06,0,0,5.49522

0.493452,0.0136242,3523.93,0.940038,0,0.0449053,0.282641,0.000378371,5.83281e-06,6.01423e-06,0,0,5.51298

0.494369,0.0141227,3525.78,0.942146,0,0.0465709,0.286359,0.000359452,6.18663e-06,6.35041e-06,0,0,5.52944

0.495127,0.0143694,3529.87,0.944109,0,0.0467492,0.291042,0.00034148,6.48118e-06,6.60542e-06,0,1,5.5463

0.496401,0.0157109,3532.92,0.945648,0,0.0475282,0.295901,0.000324406,6.55702e-06,6.51104e-06,0,0,5.56268

0.497624,0.0170127,3535.81,0.94711,0,0.0482683,0.300606,0.000308185,6.46736e-06,6.42585e-06,0,0,5.58004

0.497929,0.0165345,3537.68,0.947839,0,0.0486499,0.301486,0.000292776,6.38365e-06,6.34356e-06,0,0,5.5955

0.497744,0.0157078,3543.32,0.948162,0,0.0475317,0.302591,0.000278137,6.2052e-06,6.07376e-06,0,0,5.61272

0.496704,0.0149224,3551.68,0.947092,0,0.0469215,0.298138,0.00026423,5.86722e-06,5.67101e-06,0,0,5.62956

0.495763,0.0141763,3559.62,0.946078,0,0.0463417,0.294194,0.000251019,5.48441e-06,5.30714e-06,0,0,5.64599

0.496465,0.0144478,3561.73,0.946931,0,0.0451918,0.296914,0.000238468,5.35451e-06,5.39952e-06,0,1,5.66279

0.497071,0.0145833,3561.41,0.947729,0,0.0443381,0.298498,0.000226545,5.54414e-06,5.68153e-06,0,0,5.67982

0.497624,0.0146687,3561.11,0.948487,0,0.0435271,0.299886,0.000215217,5.81207e-06,5.93608e-06,0,0,5.69512

0.498556,0.0155599,3562.9,0.949356,0,0.0444214,0.304617,0.000204456,5.94569e-06,5.95482e-06,0,0,5.71152

0.498595,0.014782,3560.13,0.947468,0,0.044817,0.3033,0.000194234,5.77518e-06,5.60452e-06,0,0,5.72931

0.499267,0.0152467,3555.83,0.948452,0,0.0447838,0.306688,0.000184522,5.74231e-06,5.8732e-06,0,0,5.74559

0.499757,0.0153906,3551.75,0.949388,0,0.0447523,0.309049,0.000175296,5.99744e-06,6.11547e-06,0,0,5.76281

0.499703,0.014621,3553.09,0.949862,0,0.0433964,0.308715,0.000166531,6.10551e-06,6.09606e-06,0,1,5.77999

0.500103,0.0146605,3547.64,0.950697,0,0.0429551,0.308778,0.000158204,6.06517e-06,6.03583e-06,0,0,5.79582

0.499583,0.0139274,3545.23,0.950093,0,0.041998,0.306774,0.000150294,5.88954e-06,5.75056e-06,0,0,5.81283

0.499064,0.0132311,3542.93,0.949519,0,0.0410888,0.304752,0.00014278,5.61856e-06,5.49316e-06,0,0,5.82826

0.499359,0.013066,3545.2,0.949351,0,0.0404355,0.303523,0.000135641,5.37588e-06,5.26447e-06,0,0,5.84549

0.500587,0.0148049,3542.39,0.95035,0,0.0419416,0.310625,0.000128859,5.37856e-06,5.48696e-06,0,0,5.86372

0.501664,0.0162766,3539.73,0.951299,0,0.0433723,0.316683,0.000122416,5.58986e-06,5.68762e-06,0,0,5.87977

0.501932,0.0161652,3538.02,0.952693,0,0.0446254,0.317518,0.000116295,5.7685e-06,5.84534e-06,0,1,5.89544

0.503048,0.0177824,3535.54,0.953898,0,0.0438822,0.320549,0.00011048,5.98151e-06,6.11088e-06,0,0,5.91187

0.503073,0.017249,3536.23,0.954027,0,0.0441037,0.321875,0.000104956,5.9852e-06,5.8658e-06,0,0,5.92888

0.502986,0.0165198,3536.9,0.95415,0,0.0443142,0.322515,9.97083e-05,5.75227e-06,5.64442e-06,0,0,5.94531

0.500386,0.0156938,3540.19,0.938988,0,0.0420985,0.313457,9.47228e-05,5.40603e-06,5.17956e-06,0,0,5.96193

0.499519,0.0149091,3540.12,0.939768,0,0.041517,0.308848,8.99867e-05,5.12396e-06,5.07114e-06,0,0,5.97986

0.498668,0.0141636,3540.05,0.94051,0,0.0409647,0.304343,8.54874e-05,5.02094e-06,4.97324e-06,0,0,5.99591

0.496966,0.0134554,3540.58,0.936548,0,0.040237,0.297902,8.1213e-05,4.82027e-06,4.67495e-06,0,0,6.01277

0.497359,0.0132637,3541.43,0.938432,0,0.0414586,0.297515,7.71523e-05,4.77306e-06,4.86627e-06,0,0,6.0302

0.495939,0.0126005,3544.07,0.925073,0,0.0393857,0.293706,7.32947e-05,4.69913e-06,4.54034e-06,0,1,6.04611

0.493632,0.0119705,3546.58,0.912386,0,0.038794,0.286723,6.963e-05,4.38941e-06,4.24602e-06,0,0,6.0627

0.490885,0.011372,3545.39,0.899063,0,0.0368543,0.279204,6.61485e-05,4.08556e-06,3.93311e-06,0,0,6.07802

0.487531,0.0108034,3544.06,0.886719,0,0.0355146,0.270249,6.2841e-05,3.77205e-06,3.61903e-06,0,0,6.09613

0.48435,0.0102632,3542.79,0.874991,0,0.0342419,0.261757,5.9699e-05,3.47368e-06,3.33559e-06,0,0,6.11318

0.482494,0.00975006,3545.97,0.866292,0,0.0325833,0.256127,5.6714e-05,3.22711e-06,3.12406e-06,0,0,6.1293

0.479522,0.00926256,3456.35,0.847332,0,0.0311423,0.248596,0.00129621,3.00424e-06,2.89042e-06,0,0,6.14577

0.476943,0.00879943,3457.24,0.838837,0,0.0295852,0.241527,0.0012314,2.78395e-06,2.68281e-06,0,0,6.16279

0.474377,0.00835946,3458.08,0.830769,0,0.0284429,0.234601,0.00116983,2.58669e-06,2.49537e-06,0,0,6.17982

0.471519,0.00794149,3471.8,0.811759,0,0.0270297,0.227795,0.00111134,2.39571e-06,2.30102e-06,0,0,6.19478

0.468771,0.00754441,3482.54,0.789425,0,0.0257176,0.221166,0.00105577,2.22411e-06,2.15104e-06,0,0,6.21153

0.466075,0.00716719,3492.74,0.768207,0,0.0244712,0.214709,0.00100298,2.08164e-06,2.01571e-06,0,0,6.22898

0.46358,0.00680883,3493.74,0.762763,0,0.0237139,0.208748,0.000952833,1.94645e-06,1.88065e-06,0,0,6.24698

0.461132,0.00646839,3513.42,0.741679,0,0.0228371,0.202679,0.000905192,1.81781e-06,1.75811e-06,0,0,6.26388

0.460121,0.00614497,3511.65,0.734968,0,0.0216953,0.199329,0.000859932,1.69627e-06,1.63753e-06,0,0,6.27958

0.459392,0.00583772,3509.97,0.728601,0,0.0206105,0.197205,0.000816935,1.58147e-06,1.52821e-06,0,0,6.29601

0.460878,0.00554584,3512.55,0.724468,0,0.01958,0.202247,0.000776089,1.48757e-06,1.44897e-06,0,0,6.31232

0.460453,0.00526854,3517.39,0.725945,0,0.018601,0.200427,0.000737284,1.41387e-06,1.38053e-06,0,0,6.32802

0.458728,0.00500512,3521.99,0.727356,0,0.0179261,0.195516,0.00070042,1.3488e-06,1.31866e-06,0,0,6.34555

0.459475,0.00475486,3380.58,0.709035,0,0.0170298,0.198139,0.00649981,1.27907e-06,1.24147e-06,0,0,6.36251

0.45906,0.00451712,3387.74,0.712355,0,0.0161783,0.196224,0.00617482,1.22646e-06,1.21219e-06,0,0,6.3797

0.459825,0.00429126,3395.4,0.709554,0,0.0153694,0.199033,0.00586608,1.20499e-06,1.19815e-06,0,0,6.39581

0.459154,0.0040767,3402.67,0.706914,0,0.0146532,0.196547,0.00557278,1.19143e-06,1.18505e-06,0,0,6.41328

0.458065,0.00387286,3422.83,0.693474,0,0.0139596,0.193135,0.00529414,1.15547e-06,1.12738e-06,0,0,6.4293

0.456531,0.00367922,3281.6,0.671664,0,0.0132617,0.188852,0.00619785,1.11749e-06,1.10809e-06,0,0,6.44519

0.455264,0.00349526,3147.43,0.650673,0,0.0125986,0.18538,0.00706441,1.09916e-06,1.09068e-06,0,0,6.46246

0.456096,0.0033205,3077.43,0.650267,0,0.0119687,0.18802,0.0083541,1.08439e-06,1.07841e-06,0,0,6.4787

0.456775,0.00315447,3096.5,0.651155,0,0.0114579,0.189345,0.00793639,1.05731e-06,1.03726e-06,0,0,6.49795

0.455213,0.00299675,3107.43,0.651094,0,0.0120941,0.185244,0.00753957,1.0419e-06,1.04631e-06,0,0,6.51238

