
0.474557,0,3544.750.8967,0,0.00825555,0.21193,0,1.55531e-06,1.55531e-06,0,1,3.74641

0.488433,0,3511.160.896193,0,0.0424967,0.272849,0,1.51901e-06,1.51901e-06,0,0,3.76325

0.527189,0.0543785,3464.080.985694,0,0.0952225,0.419173,0,1.41501e-05,1.41501e-05,0,0,3.7794

0.527303,0.0546061,3464.080.985694,0,0.0952224,0.42016,0,1.41503e-05,1.41503e-05,0,0,3.79641

0.485655,0,3522.430.967101,0,0.0342589,0.244319,0,6.34958e-06,6.34958e-06,0,0,3.81338

0.518809,0.0376183,3425.40.985605,0,0.07686,0.390822,0,8.66442e-06,8.66442e-06,0,0,3.83007

0.518078,0.0361556,3425.40.98562,0,0.0768601,0.386884,0,8.65865e-06,8.65865e-06,0,0,3.84537

0.498576,0,3484.110.951362,0,0.0349375,0.294706,0,2.36502e-06,2.36502e-06,0,1,3.8633

0.526036,0.0520725,3513.30.975885,0,0.0382815,0.431851,0,8.03367e-06,8.03367e-06,0,0,3.87994

0.521117,0.0422335,3438.850.975302,0,0.0691726,0.429289,0,8.69879e-06,8.69879e-06,0,0,3.89653

0.521103,0.0422053,3438.850.975302,0,0.0691726,0.429236,0,8.69895e-06,8.69895e-06,0,0,3.91371

0.499959,0,3516.330.93963,0,0.0781473,0.289921,0,3.57241e-06,3.57241e-06,0,0,3.93035

0.523855,0.0477107,3518.890.974467,0,0.0451716,0.443619,0,1.03645e-05,1.03645e-05,0,0,3.94661

0.514163,0.0283262,3533.310.971954,0,0.0550619,0.37356,0,1.38977e-05,1.38977e-05,0,0,3.96258

0.513717,0.0274347,3533.310.971955,0,0.055062,0.370557,0,1.38947e-05,1.38947e-05,0,1,3.97747

0.516066,0.0321314,3561.360.952176,0,0.0302679,0.378057,0,4.1274e-06,4.1274e-06,0,0,3.99489

0.519568,0.0391354,3571.270.954187,0,0.0230188,0.391667,0,8.42498e-06,8.42498e-06,0,0,4.01168

0.519545,0.0390894,3571.270.954187,0,0.0230188,0.391756,0,8.42471e-06,8.42471e-06,0,0,4.02817

0.529074,0.0581482,3593.030.981829,0,0.0896844,0.449708,0,1.29651e-05,1.29651e-05,0,0,4.04643

0.526188,0.0523754,3590.150.981829,0,0.0951717,0.414884,0,1.50768e-05,1.50768e-05,0,0,4.06186

0.484175,0,3551.490.927311,0,0.0246621,0.233639,0,3.46676e-06,3.46676e-06,0,1,4.08004

0.481857,0,3551.490.927309,0,0.0246622,0.225174,0,3.46603e-06,3.46603e-06,0,0,4.09639

0.516151,0.0323024,3556.190.973867,0,0.0667282,0.383689,0,7.59186e-06,7.59186e-06,0,0,4.11362

0.481926,0,3601.390.919296,0,0,0.22821,0,2.19957e-06,2.19957e-06,0,0,4.13071

0.482105,0,3601.390.919303,0,0.0138744,0.230098,0,2.1963e-06,2.1963e-06,0,0,4.14723

0.505106,0.0102127,3576.280.969733,0,0.0551743,0.342489,0,6.10982e-06,6.10982e-06,0,0,4.16288

0.485209,0,3559.620.968477,0,0.0531085,0.242075,0,4.76576e-06,4.76576e-06,0,0,4.17933

0.506099,0.0121972,3597.450.977272,0,0.0679746,0.326071,0,6.27797e-06,6.27797e-06,0,0,4.19631

0.504876,0.00975251,3597.440.977282,0,0.0679746,0.319942,0,6.27601e-06,6.27601e-06,0,0,4.21262

0.477311,0,3629.460.94351,0,0.011946,0.207978,0,3.44336e-06,3.44336e-06,0,1,4.22899

0.47934,0,3516.650.934029,0,0.036559,0.236878,0,2.59656e-06,2.59656e-06,0,0,4.24643

0.479721,0,3516.650.934026,0,0.0365591,0.23851,0,2.59685e-06,2.59685e-06,0,0,4.26327

0.522188,0.0443757,3595.80.983568,0,0.0668824,0.37785,0,1.50764e-05,1.50764e-05,0,0,4.28018

0.486182,0,3592.360.953349,0,0.0262601,0.280297,0,3.87393e-06,3.87393e-06,0,0,4.29687

0.48529,0,3556.70.948883,0,0.016284,0.236363,0,2.56563e-06,2.56563e-06,0,0,4.3117

0.485225,0,3556.710.948875,0,0.016284,0.235716,0,2.56649e-06,2.56649e-06,0,0,4.3301

0.460462,0,3559.650.877629,0,0,0.186081,0,1.6541e-06,1.6541e-06,0,0,4.34668

0.477816,0,3650.250.958813,0,0.0181936,0.205201,0,3.45961e-06,3.45961e-06,0,0,4.36334

0.477921,0,3650.250.958812,0,0.0181936,0.205758,0,3.45952e-06,3.45952e-06,0,0,4.38028

0.474261,0,3556.470.919877,0,0.029011,0.202234,0,1.53509e-06,1.53509e-06,0,0,4.39651

0.470229,0,3655.220.813062,0,0,0.20235,0,1.03424e-06,1.03424e-06,0,0,4.41315

0.454238,0,3510.920.54448,0,0.000844559,0.168767,0,9.57535e-07,9.57535e-07,0,0,4.42784

0.450399,0,3510.870.544552,0,0,0.156303,0,9.56822e-07,9.56822e-07,0,0,4.4463

0.429538,0,3594.650.800697,0,0.0104151,0.111394,0,9.64479e-07,9.64479e-07,0,0,4.46418

0.427149,0,3216.760.436229,0,0,0.11196,0,9.16624e-07,9.16624e-07,0,0,4.47927

0.41841,0,3216.760.436231,0,0.0217601,0.0944279,0,9.16137e-07,9.16137e-07,0,0,4.49665

0.433879,0,3612.70.771571,0,0.0100872,0.125228,0,1.19687e-06,1.19687e-06,0,0,4.51331

0.412195,0,3448.80.681496,0,0.00555858,0.0853119,0,6.39297e-07,6.39297e-07,0,0,4.52972

0.425744,0,1715.330.702919,0,0.00848631,0.105818,0.0380771,9.30372e-07,9.30372e-07,0,0,4.54544

0.424664,0,1715.330.702994,0,0.00848632,0.103453,0.038072,9.30138e-07,9.30138e-07,0,0,4.5623

0.425059,0,3379.520.567459,0,0,0.106556,0,7.64402e-07,7.64402e-07,0,0,4.57988

0.441671,0,3437.160.56836,0,0,0.1395,0,5.74313e-07,5.74313e-07,0,0,4.5962

0.46096,0,3453.850.833297,0,0,0.193666,0,9.58866e-07,9.58866e-07,0,0,4.61324

0.444152,0,3453.820.833432,0,0.0136438,0.140319,0,9.56288e-07,9.56288e-07,0,0,4.62965

0.463504,0,3593.260.947081,0,0.0309211,0.177554,0,1.74815e-06,1.74815e-06,0,0,4.64505

0.468166,0,3552.290.954962,0,0.0361961,0.204331,0,2.19462e-06,2.19462e-06,0,0,4.66262

0.468661,0,3552.290.954959,0,0.0361961,0.207256,0,2.19509e-06,2.19509e-06,0,0,4.68009

0.479535,0,3581.660.945896,0,0.0368528,0.233675,0,2.54108e-06,2.54108e-06,0,0,4.69646

0.473286,0,3590.760.955748,0,0.0391115,0.205779,0,2.58427e-06,2.58427e-06,0,0,4.71292

0.478646,0,3561.170.950724,0,0.0375701,0.205734,0,2.97804e-06,2.97804e-06,0,0,4.73065

0.478411,0,3561.170.950725,0,0.0375702,0.205618,0,2.97866e-06,2.97866e-06,0,0,4.74639

0.496622,0,3570.840.964911,0,0.0455878,0.281816,0,3.54627e-06,3.54627e-06,0,0,4.76307

0.506322,0.0126439,3505.960.962808,0,0.0260855,0.348262,0,6.16597e-06,6.16597e-06,0,1,4.77979

0.504225,0.00844971,3505.960.962814,0,0.0260854,0.332842,0,6.16545e-06,6.16545e-06,0,0,4.79683

0.50401,0.00802016,3527.10.97256,0,0.043144,0.289236,0,6.11166e-06,6.11166e-06,0,0,4.81228

0.527911,0.0558221,3436.960.975355,0,0.0659219,0.400342,0,9.03401e-06,9.03401e-06,0,0,4.82998

0.487717,0,3524.190.954675,0,0.0159021,0.262277,0,4.21553e-06,4.21553e-06,0,0,4.84579

0.486139,0,3524.180.954679,0,0.0159021,0.254142,0,4.21425e-06,4.21425e-06,0,0,4.86264

0.488866,0,3565.770.942596,0,0.0412253,0.25196,0,3.1137e-06,3.1137e-06,0,0,4.87994

0.518879,0.0377587,3427.410.988086,0,0.0884148,0.406837,0,1.21715e-05,1.21715e-05,0,1,4.89639

0.517287,0.0345734,3427.410.988089,0,0.0884148,0.392905,0,1.21703e-05,1.21703e-05,0,0,4.91281

0.507579,0.0151583,3485.420.97983,0,0.0521521,0.324338,0,4.61227e-06,4.61227e-06,0,0,4.93002

0.464683,0,3514.730.960384,0,0.0388135,0.178763,0,2.39479e-06,2.39479e-06,0,0,4.94631

0.494749,0,3527.850.946963,0,0.0503228,0.278712,0,4.96913e-06,4.96913e-06,0,0,4.96268

0.494079,0,3527.850.946972,0,0.0503229,0.278434,0,4.96651e-06,4.96651e-06,0,0,4.97893

0.510132,0.0202648,3518.140.967118,0,0.0561813,0.327891,0,6.37381e-06,6.37381e-06,0,0,4.99586

0.524202,0.048404,3433.40.980983,0,0.0667318,0.38002,0,7.26977e-06,7.26977e-06,0,1,5.01302

0.524819,0.0496387,3433.40.980983,0,0.0667318,0.385291,0,7.26922e-06,7.26922e-06,0,0,5.03028

0.502171,0.00434168,3448.380.963788,0,0.0308733,0.323199,0,4.05501e-06,4.05501e-06,0,0,5.04641

0.494417,0,3467.080.969542,0,0.0311911,0.263723,0,4.18254e-06,4.18254e-06,0,0,5.06284

0.477111,0,3556.260.9474,0,0.0408794,0.212849,0,3.35528e-06,3.35528e-06,0,0,5.07897

0.473204,0,3556.260.947418,0,0.0408795,0.195333,0,3.35354e-06,3.35354e-06,0,0,5.09511

0.471356,0,3563.90.873964,0,0.0237593,0.200426,0,1.65466e-06,1.65466e-06,0,0,5.11291

0.487301,0,3490.640.946992,0,0.0356729,0.26972,0,3.05124e-06,3.05124e-06,0,1,5.12865

0.487446,0,3490.640.94699,0,0.0356729,0.270473,0,3.05183e-06,3.05183e-06,0,0,5.14656

0.51196,0.0239192,3594.470.977013,0,0.0543864,0.339265,0,1.20513e-05,1.20513e-05,0,0,5.16213

0.514871,0.0297416,3613.350.979532,0,0.0595958,0.365957,0,1.17618e-05,1.17618e-05,0,0,5.18026

0.52211,0.04422,3578.670.974128,0,0.0634631,0.363183,0,7.1025e-06,7.1025e-06,0,0,5.19646

0.520823,0.0416462,3578.670.974135,0,0.0634631,0.350587,0,7.10068e-06,7.10068e-06,0,0,5.21265

0.521213,0.0424259,3600.860.969902,0,0.0418148,0.395833,0,8.21028e-06,8.21028e-06,0,0,5.22902

0.487388,0,3580.240.964832,0,0.0528243,0.254216,0,6.33919e-06,6.33919e-06,0,1,5.24644

0.476673,0,3584.710.950472,0,0.0233359,0.203676,0,2.67347e-06,2.67347e-06,0,0,5.26351

0.477895,0,3584.710.950466,0,0.0233359,0.209761,0,2.67375e-06,2.67375e-06,0,0,5.27954

0.497403,0,3692.650.949488,0,0.0456144,0.285249,0,3.50601e-06,3.50601e-06,0,0,5.29671

0.511685,0.0233706,3560.860.982197,0,0.0782163,0.356541,0,9.46114e-06,9.46114e-06,0,0,5.31216

0.511798,0.0235957,3560.860.982196,0,0.0782163,0.357003,0,9.46218e-06,9.46218e-06,0,0,5.33014

0.509528,0.019057,3607.70.981407,0,0.0501368,0.380002,0,8.9659e-06,8.9659e-06,0,0,5.34596

0.520599,0.0411985,3590.730.974886,0,0.0623303,0.388237,0,5.63746e-06,5.63746e-06,0,1,5.36337

0.503704,0.00740727,3573.320.961692,0,0.0558996,0.318103,0,5.58179e-06,5.58179e-06,0,0,5.38029

0.503541,0.0070827,3573.320.961693,0,0.0558996,0.317352,0,5.58147e-06,5.58147e-06,0,0,5.39657

0.494199,0,3650.340.954294,0,0.0262865,0.323471,0,3.57636e-06,3.57636e-06,0,0,5.41313

0.47695,0,3710.590.926774,0,0.0353265,0.213533,0,1.94299e-06,1.94299e-06,0,0,5.42791

0.47788,0,3710.580.926812,0,0.0353265,0.219266,0,1.93904e-06,1.93904e-06,0,0,5.44673

0.509804,0.0196072,3601.820.963127,0,0.0233446,0.348585,0,6.25459e-06,6.25459e-06,0,0,5.46236

0.508578,0.0171568,3555.330.96289,0,0.0281175,0.32859,0,8.29197e-06,8.29197e-06,0,1,5.48001

0.516242,0.0324841,3596.920.965867,0,0.0614141,0.394497,0,6.12832e-06,6.12832e-06,0,0,5.49653

0.516327,0.0326536,3596.920.965864,0,0.0614141,0.395189,0,6.12882e-06,6.12882e-06,0,0,5.51309

0.499347,0,3507.510.911592,0,0.0523321,0.278312,0,2.36206e-06,2.36206e-06,0,0,5.52956

0.512035,0.0240701,3474.130.96716,0,0.0441539,0.37105,0,8.36027e-06,8.36027e-06,0,0,5.54501

0.509062,0.0181235,3474.130.967166,0,0.044154,0.353893,0,8.35795e-06,8.35795e-06,0,0,5.56259

0.498681,0,3578.740.958862,0,0.0176327,0.302386,0,5.91642e-06,5.91642e-06,0,0,5.57999

0.507705,0.0154092,3444.030.966573,0,0.034571,0.309969,0,5.47829e-06,5.47829e-06,0,1,5.59653

0.489715,0,3499.360.93861,0,0.0238133,0.268705,0,3.11002e-06,3.11002e-06,0,0,5.61244

0.504992,0.00998481,3588.160.946163,0,0.0280243,0.280329,0,3.1476e-06,3.1476e-06,0,0,5.64453

0.504482,0.00896311,3588.160.946176,0,0.0280244,0.278195,0,3.14783e-06,3.14783e-06,0,0,5.64629

0.524103,0.0482061,3489.170.969328,0,0.0705563,0.446936,0,7.54655e-06,7.54655e-06,0,0,5.66158

0.522126,0.0442526,3489.170.969333,0,0.0705564,0.431842,0,7.54506e-06,7.54506e-06,0,0,5.67961

0.507024,0.0140479,3505.480.979178,0,0.0684339,0.333375,0,7.30521e-06,7.30521e-06,0,0,5.6954

0.524255,0.0485097,3488.340.976795,0,0.0297617,0.378138,0,8.56892e-06,8.56892e-06,0,1,5.71325

0.503557,0.00711473,3549.490.956471,0,0.0483125,0.347067,0,3.59724e-06,3.59724e-06,0,0,5.72927

0.501332,0.00266409,3549.490.956489,0,0.0483126,0.334677,0,3.5952e-06,3.5952e-06,0,0,5.74658

0.450988,0,3602.730.65092,0,0,0.14135,0,8.76616e-07,8.76616e-07,0,0,5.7677

0.483038,0,3538.750.954593,0,0.0304699,0.221279,0,4.06761e-06,4.06761e-06,0,0,5.77936

0.482507,0,3538.750.954595,0,0.03047,0.218756,0,4.06705e-06,4.06705e-06,0,0,5.79665

0.464627,0,3550.630.861278,0,0.0264109,0.175524,0,1.91379e-06,1.91379e-06,0,0,5.81319

0.504811,0.00962114,3557.540.974227,0,0.064669,0.290154,0,6.63728e-06,6.63728e-06,0,0,5.82931

0.468964,0,3594.280.671246,0,0,0.22135,0,1.52331e-06,1.52331e-06,0,1,5.84636

0.4498,0,3594.230.671338,0,0.0275516,0.154048,0,1.52175e-06,1.52175e-06,0,0,5.86321

0.43869,0,3522.890.645934,0,0,0.136325,0,1.03669e-06,1.03669e-06,0,0,5.87941

0.423812,0,3518.740.652171,0,0.010061,0.100109,0,7.11784e-07,7.11784e-07,0,0,5.89653

0.447173,0,3606.350.701011,0,0.00106929,0.14896,0,1.16605e-06,1.16605e-06,0,0,5.9132

0.442864,0,3606.330.701046,0,0.000988715,0.1362,0,1.1653e-06,1.1653e-06,0,0,5.9297

0.4232,0,1753.570.48708,0,0.00376344,0.105797,0.0248466,7.27758e-07,7.27758e-07,0,0,5.94543

0.427939,0,3474.060.677428,0,0,0.107178,0,7.61143e-07,7.61143e-07,0,0,5.96296

0.425618,0,3474.040.677479,0,0.00673918,0.103021,0,7.60322e-07,7.60322e-07,0,0,5.97978

0.417224,0,3732.590.450566,0,0.000178956,0.0984696,0,5.02053e-07,5.02053e-07,0,0,5.9953

0.41655,0,3686.570.365081,0,0.000788046,0.0952118,0,7.62724e-07,7.62724e-07,0,0,6.01319

0.416015,0,3512.720.659327,0,0.00932523,0.0952558,0,6.30524e-07,6.30524e-07,0,0,6.02976

0.414816,0,3512.720.659339,0,0.00932525,0.093413,0,6.3067e-07,6.3067e-07,0,0,6.04629

0.414592,0,3887.390.341092,0,0.00617848,0.0873151,0,6.23813e-07,6.23813e-07,0,0,6.06332

0.440909,0,34780.60746,0,0,0.135681,0,5.21385e-07,5.21385e-07,0,0,6.07856

0.445542,0,3477.960.607619,0,0,0.156854,0,5.16253e-07,5.16253e-07,0,0,6.09671

0.489114,0,3561.540.645956,0,0,0.298035,0,7.15512e-07,7.15512e-07,0,0,6.11209

0.452375,0,3609.410.754005,0,0,0.165847,0,7.46999e-07,7.46999e-07,0,0,6.13001

0.471815,0,693.7320.361911,0,0,0.239984,0.116671,5.26529e-07,5.26529e-07,0,0,6.1464

0.440979,0,693.6930.372373,0,0.000775782,0.134873,0.116374,5.21553e-07,5.21553e-07,0,0,6.16331

0.453013,0,3523.780.775428,0,0,0.165138,0,9.41615e-07,9.41615e-07,0,0,6.1799

0.47428,0,35410.656331,0,0,0.252032,0,1.06813e-06,1.06813e-06,0,0,6.19636

0.446409,0,3540.80.656752,0,0.00104599,0.149303,0,1.06377e-06,1.06377e-06,0,0,6.21327

0.437371,0,3805.960.438115,0,0.000782531,0.128304,0,5.93587e-07,5.93587e-07,0,0,6.22774

0.42738,0,598.1850.257277,0,0,0.107472,0.0233683,9.29564e-07,9.29564e-07,0,0,6.24644

0.471083,0,1747.490.642613,0,0,0.234787,0.0328529,9.64558e-07,9.64558e-07,0,0,6.26323

0.436731,0,1747.430.644399,0,0.000845884,0.123781,0.0326477,9.56946e-07,9.56946e-07,0,0,6.28

0.4712,0,3458.870.667988,0,0.00177683,0.220812,0,6.56733e-07,6.56733e-07,0,0,6.29645

0.4255,0,3315.070.649927,0,0.0241815,0.107243,0,1.13004e-06,1.13004e-06,0,0,6.31315

0.427572,0,3315.070.649925,0,0.0241815,0.112201,0,1.13012e-06,1.13012e-06,0,0,6.32905

0.422509,0,3446.460.451873,0,0,0.103335,0,6.823e-07,6.823e-07,0,0,6.34626

0.424274,0,3469.30.665734,0,0,0.105477,0,6.6662e-07,6.6662e-07,0,0,6.363

0.442004,0,3474.340.595766,0,0,0.148665,0,6.80806e-07,6.80806e-07,0,0,6.37955

0.423896,0,3474.310.595836,0,0.00485287,0.10756,0,6.78323e-07,6.78323e-07,0,0,6.39635

0.406554,0,3467.050.606167,0,0,0.0856991,0,5.07763e-07,5.07763e-07,0,0,6.41253

0.431682,0,3452.570.828778,0,0.014605,0.11175,0,7.60476e-07,7.60476e-07,0,0,6.42955

0.432187,0,3452.580.828775,0,0.0146051,0.113166,0,7.60385e-07,7.60385e-07,0,0,6.44507

0.435876,0,3509.520.737907,0,0,0.117682,0,8.39691e-07,8.39691e-07,0,0,6.46266

0.455348,0,3474.140.790886,0,0,0.17003,0,8.24299e-07,8.24299e-07,0,0,6.48004

0.436216,0,3427.820.774904,0,0,0.127165,0,8.30766e-07,8.30766e-07,0,0,6.49641

0.433041,0,3427.810.774946,0,0.00934379,0.121714,0,8.31329e-07,8.31329e-07,0,0,6.51299

0.455543,0,3452.630.53001,0,0,0.170396,0,6.69744e-07,6.69744e-07,0,0,6.52986

0.473457,0,3534.130.858413,0,0,0.202896,0,1.50171e-06,1.50171e-06,0,1,6.54617

0.468496,0,3534.130.858438,0,0.0237895,0.188843,0,1.49587e-06,1.49587e-06,0,0,6.56211

0.49435,0,3582.20.964656,0,0.0427358,0.29379,0,3.56216e-06,3.56216e-06,0,0,6.57977

0.467965,0,3544.780.918681,0,0.02924,0.196659,0,2.25209e-06,2.25209e-06,0,0,6.59629

0.444553,0,3430.460.608932,0,0,0.128372,0,6.71284e-07,6.71284e-07,0,0,6.61296

0.448287,0,3430.490.608857,0,0.000845581,0.139869,0,6.72291e-07,6.72291e-07,0,0,6.62992

0.489121,0,3570.590.961855,0,0.0431224,0.254017,0,3.42082e-06,3.42082e-06,0,1,6.6465

0.49276,0,3480.990.954495,0,0.0212909,0.274505,0,3.93973e-06,3.93973e-06,0,0,6.66317

0.491032,0,3480.990.954498,0,0.0212909,0.267197,0,3.93853e-06,3.93853e-06,0,0,6.67832

0.512772,0.0255433,3459.650.964292,0,0.0502637,0.389107,0,4.16074e-06,4.16074e-06,0,0,6.69446

0.496667,0,3541.460.979696,0,0.065878,0.283474,0,6.75366e-06,6.75366e-06,0,0,6.71326

0.507829,0.015659,3498.840.978548,0,0.0314388,0.338834,0,9.83295e-06,9.83295e-06,0,0,6.72882

